Index,WebAddress,AccessTime,StatusCode,ResponseTime
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:20:07.227262,200,0.6004998683929443
2,https://www.u.com.my/,2020-12-13 11:20:07.628835,200,1.0020725727081299
3,https://www.celcom.com.my/personal,2020-12-13 11:20:07.948643,200,1.3218812942504883
4,https://www.abc.com.my,2020-12-13 11:20:31.092479,400,24.46571683883667
0,https://www.digi.com.my/,2020-12-13 11:25:31.398802,200,0.2861015796661377
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:25:31.618648,200,0.5059473514556885
2,https://www.u.com.my/,2020-12-13 11:25:33.550873,200,2.438171863555908
3,https://www.celcom.com.my/personal,2020-12-13 11:25:33.859632,200,2.746931552886963
4,https://www.abc.com.my,2020-12-13 11:25:57.045491,400,25.932790517807007
0,https://www.digi.com.my/,2020-12-13 11:30:57.426589,200,0.37078022956848145
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:30:57.747072,200,0.6912627220153809
2,https://www.u.com.my/,2020-12-13 11:30:59.186134,200,2.130324602127075
3,https://www.celcom.com.my/personal,2020-12-13 11:30:59.475979,200,2.4201698303222656
4,https://www.abc.com.my,2020-12-13 11:31:22.655580,400,25.59977102279663
0,https://www.digi.com.my/,2020-12-13 11:36:22.946006,200,0.27815937995910645
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:36:23.158542,200,0.4906954765319824
2,https://www.u.com.my/,2020-12-13 11:36:23.662766,200,0.994920015335083
3,https://www.celcom.com.my/personal,2020-12-13 11:36:23.968502,200,1.3006553649902344
4,https://www.abc.com.my,2020-12-13 11:36:47.146752,400,24.47890591621399
0,https://www.digi.com.my/,2020-12-13 11:41:47.536165,200,0.3674468994140625
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:41:47.843524,200,0.6748054027557373
2,https://www.u.com.my/,2020-12-13 11:41:49.198717,200,2.029998540878296
3,https://www.celcom.com.my/personal,2020-12-13 11:41:49.612434,200,2.4437155723571777
4,https://www.abc.com.my,2020-12-13 11:42:12.761121,400,25.592402696609497
0,https://www.digi.com.my/,2020-12-13 11:47:13.154906,200,0.3736763000488281
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:47:13.374150,200,0.5929205417633057
2,https://www.u.com.my/,2020-12-13 11:47:14.796235,200,2.015005350112915
3,https://www.celcom.com.my/personal,2020-12-13 11:47:15.105370,200,2.3241403102874756
4,https://www.abc.com.my,2020-12-13 11:47:38.230188,400,25.44895839691162
0,https://www.digi.com.my/,2020-12-13 11:52:38.467199,200,0.22082901000976562
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:52:38.787556,200,0.5411858558654785
2,https://www.u.com.my/,2020-12-13 11:52:44.136159,200,5.88978910446167
3,https://www.celcom.com.my/personal,2020-12-13 11:52:44.508121,200,6.261751651763916
4,https://www.abc.com.my,2020-12-13 11:53:07.686691,400,29.44032120704651
0,https://www.digi.com.my/,2020-12-13 11:58:07.982627,200,0.27555346488952637
1,https://www.maxis.com.my/whats-new/,2020-12-13 11:58:08.191860,200,0.4847860336303711
2,https://www.u.com.my/,2020-12-13 11:58:12.620370,200,4.9132959842681885
3,https://www.celcom.com.my/personal,2020-12-13 11:58:12.918180,200,5.211105823516846
4,https://www.abc.com.my,2020-12-13 11:58:36.490512,400,28.784371852874756
0,https://www.digi.com.my/,2020-12-13 12:03:36.770539,200,0.2630350589752197
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:03:37.089016,200,0.5815112590789795
2,https://www.u.com.my/,2020-12-13 12:03:37.413016,200,0.9055113792419434
3,https://www.celcom.com.my/personal,2020-12-13 12:03:37.720779,200,1.2132744789123535
4,https://www.abc.com.my,2020-12-13 12:04:00.917385,400,24.409880876541138
0,https://www.digi.com.my/,2020-12-13 12:09:01.189110,200,0.25023627281188965
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:09:01.580948,200,0.6420741081237793
2,https://www.u.com.my/,2020-12-13 12:09:04.758523,200,3.8196489810943604
3,https://www.celcom.com.my/personal,2020-12-13 12:09:05.050952,200,4.112077713012695
4,https://www.abc.com.my,2020-12-13 12:09:28.227705,400,27.28883123397827
0,https://www.digi.com.my/,2020-12-13 12:14:28.446914,200,0.21138739585876465
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:14:28.735920,200,0.5003931522369385
2,https://www.u.com.my/,2020-12-13 12:14:29.058002,200,0.8224749565124512
3,https://www.celcom.com.my/personal,2020-12-13 12:14:29.366572,200,1.131044626235962
4,https://www.abc.com.my,2020-12-13 12:14:52.527919,400,24.292392015457153
0,https://www.digi.com.my/,2020-12-13 12:19:52.808389,200,0.26952457427978516
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:19:53.026865,200,0.48800110816955566
2,https://www.u.com.my/,2020-12-13 12:19:53.343554,200,0.8046894073486328
3,https://www.celcom.com.my/personal,2020-12-13 12:19:53.630646,200,1.0917813777923584
4,https://www.abc.com.my,2020-12-13 12:20:16.736324,400,24.19745945930481
0,https://www.digi.com.my/,2020-12-13 12:25:17.095338,200,0.3469982147216797
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:25:17.312803,200,0.5644626617431641
2,https://www.u.com.my/,2020-12-13 12:25:21.500580,200,4.752239227294922
3,https://www.celcom.com.my/personal,2020-12-13 12:25:21.805117,200,5.056777000427246
4,https://www.abc.com.my,2020-12-13 12:25:44.995996,400,28.247655391693115
0,https://www.digi.com.my/,2020-12-13 12:30:45.274395,200,0.2715878486633301
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:30:45.593432,200,0.5906238555908203
2,https://www.u.com.my/,2020-12-13 12:30:46.106151,200,1.1033430099487305
3,https://www.celcom.com.my/personal,2020-12-13 12:30:46.402220,200,1.3994126319885254
4,https://www.abc.com.my,2020-12-13 12:31:09.578654,400,24.575846672058105
0,https://www.digi.com.my/,2020-12-13 12:36:09.691114,200,0.09998464584350586
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:36:09.802377,200,0.21124815940856934
2,https://www.u.com.my/,2020-12-13 12:36:09.998464,200,0.4073348045349121
3,https://www.celcom.com.my/personal,2020-12-13 12:36:10.123847,200,0.5327186584472656
4,https://www.abc.com.my,2020-12-13 12:36:33.221532,400,23.630403518676758
0,https://www.digi.com.my/,2020-12-13 12:41:33.389946,200,0.12473058700561523
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:41:33.518252,200,0.25203657150268555
2,https://www.u.com.my/,2020-12-13 12:41:33.676675,200,0.4104588031768799
3,https://www.celcom.com.my/personal,2020-12-13 12:41:33.802041,200,0.5358250141143799
4,https://www.abc.com.my,2020-12-13 12:41:56.927852,400,23.661636352539062
0,https://www.digi.com.my/,2020-12-13 12:46:57.060969,200,0.10792946815490723
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:46:57.224994,200,0.2719545364379883
2,https://www.u.com.my/,2020-12-13 12:46:57.360417,200,0.4073770046234131
3,https://www.celcom.com.my/personal,2020-12-13 12:46:57.482465,200,0.5294253826141357
4,https://www.abc.com.my,2020-12-13 12:47:20.564865,400,23.61182475090027
0,https://www.digi.com.my/,2020-12-13 12:52:20.700225,200,0.1060950756072998
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:52:20.812649,200,0.21851873397827148
2,https://www.u.com.my/,2020-12-13 12:52:22.543851,200,1.949721097946167
3,https://www.celcom.com.my/personal,2020-12-13 12:52:22.744501,200,2.1503708362579346
4,https://www.abc.com.my,2020-12-13 12:52:45.880539,400,25.28640913963318
0,https://www.digi.com.my/,2020-12-13 12:57:46.061538,200,0.16779184341430664
1,https://www.maxis.com.my/whats-new/,2020-12-13 12:57:46.182235,200,0.28848958015441895
2,https://www.u.com.my/,2020-12-13 12:57:51.701393,200,5.807647228240967
3,https://www.celcom.com.my/personal,2020-12-13 12:57:51.909703,200,6.0159571170806885
4,https://www.abc.com.my,2020-12-13 12:58:15.077434,400,29.183688402175903
0,https://www.digi.com.my/,2020-12-13 13:03:15.206070,200,0.10921978950500488
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:03:15.317854,200,0.22100353240966797
2,https://www.u.com.my/,2020-12-13 13:03:18.639872,200,3.5430214405059814
3,https://www.celcom.com.my/personal,2020-12-13 13:03:18.835492,200,3.7386412620544434
4,https://www.abc.com.my,2020-12-13 13:03:42.002335,400,26.905484199523926
0,https://www.digi.com.my/,2020-12-13 13:08:42.148480,200,0.12532711029052734
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:08:42.295379,200,0.27222633361816406
2,https://www.u.com.my/,2020-12-13 13:08:44.215199,200,2.192046642303467
3,https://www.celcom.com.my/personal,2020-12-13 13:08:44.346581,200,2.3234288692474365
4,https://www.abc.com.my,2020-12-13 13:09:07.468272,400,25.445120096206665
0,https://www.digi.com.my/,2020-12-13 13:14:07.588981,200,0.10069084167480469
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:14:07.691475,200,0.20318388938903809
2,https://www.u.com.my/,2020-12-13 13:14:07.967195,200,0.47890472412109375
3,https://www.celcom.com.my/personal,2020-12-13 13:14:08.090688,200,0.6023972034454346
4,https://www.abc.com.my,2020-12-13 13:14:31.189664,400,23.70137357711792
0,https://www.digi.com.my/,2020-12-13 13:19:31.335667,200,0.12063980102539062
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:19:31.457158,200,0.24212980270385742
2,https://www.u.com.my/,2020-12-13 13:19:31.632695,200,0.4176676273345947
3,https://www.celcom.com.my/personal,2020-12-13 13:19:31.771440,200,0.5564119815826416
4,https://www.abc.com.my,2020-12-13 13:19:54.869822,400,23.654794454574585
0,https://www.digi.com.my/,2020-12-13 13:24:55.023214,200,0.13167905807495117
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:24:55.183729,200,0.2921946048736572
2,https://www.u.com.my/,2020-12-13 13:24:58.322121,200,3.430586099624634
3,https://www.celcom.com.my/personal,2020-12-13 13:24:58.454521,200,3.562986135482788
4,https://www.abc.com.my,2020-12-13 13:25:21.643786,400,26.752251386642456
0,https://www.digi.com.my/,2020-12-13 13:30:21.766548,200,0.10809803009033203
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:30:21.881476,200,0.22302627563476562
2,https://www.u.com.my/,2020-12-13 13:30:22.068598,200,0.41014790534973145
3,https://www.celcom.com.my/personal,2020-12-13 13:30:22.207002,200,0.5485525131225586
4,https://www.abc.com.my,2020-12-13 13:30:45.321632,400,23.663182497024536
0,https://www.digi.com.my/,2020-12-13 13:35:45.442733,200,0.10796308517456055
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:35:45.571432,200,0.2366621494293213
2,https://www.u.com.my/,2020-12-13 13:35:45.739263,200,0.4044933319091797
3,https://www.celcom.com.my/personal,2020-12-13 13:35:46.117597,200,0.7828271389007568
4,https://www.abc.com.my,2020-12-13 13:36:09.237635,400,23.902865409851074
0,https://www.digi.com.my/,2020-12-13 13:41:09.402539,200,0.14361166954040527
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:41:09.526126,200,0.2671990394592285
2,https://www.u.com.my/,2020-12-13 13:41:09.712120,200,0.45319271087646484
3,https://www.celcom.com.my/personal,2020-12-13 13:41:09.837186,200,0.5792684555053711
4,https://www.abc.com.my,2020-12-13 13:41:32.936901,400,23.677973985671997
0,https://www.digi.com.my/,2020-12-13 13:46:33.087889,200,0.13150930404663086
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:46:33.215991,200,0.2596116065979004
2,https://www.u.com.my/,2020-12-13 13:46:33.417525,200,0.46114563941955566
3,https://www.celcom.com.my/personal,2020-12-13 13:46:33.556704,200,0.6003246307373047
4,https://www.abc.com.my,2020-12-13 13:46:56.677306,400,23.72092604637146
0,https://www.digi.com.my/,2020-12-13 13:51:56.837965,200,0.15282011032104492
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:51:56.953278,200,0.26813316345214844
2,https://www.u.com.my/,2020-12-13 13:51:59.844410,200,3.1592650413513184
3,https://www.celcom.com.my/personal,2020-12-13 13:51:59.966491,200,3.2813453674316406
4,https://www.abc.com.my,2020-12-13 13:52:23.101780,400,26.416634798049927
0,https://www.digi.com.my/,2020-12-13 13:57:23.260222,200,0.14718985557556152
1,https://www.maxis.com.my/whats-new/,2020-12-13 13:57:23.372784,200,0.2597525119781494
2,https://www.u.com.my/,2020-12-13 13:57:23.559827,200,0.4467954635620117
3,https://www.celcom.com.my/personal,2020-12-13 13:57:23.678680,200,0.5656483173370361
4,https://www.abc.com.my,2020-12-13 13:57:46.808071,400,23.69503927230835
0,https://www.digi.com.my/,2020-12-13 14:02:46.936504,200,0.10763001441955566
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:02:47.086762,200,0.2578878402709961
2,https://www.u.com.my/,2020-12-13 14:02:49.259148,200,2.430274248123169
3,https://www.celcom.com.my/personal,2020-12-13 14:02:49.384070,200,2.5551962852478027
4,https://www.abc.com.my,2020-12-13 14:03:12.498552,400,25.66967749595642
0,https://www.digi.com.my/,2020-12-13 14:08:12.764443,200,0.20794415473937988
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:08:13.004355,200,0.44785642623901367
2,https://www.u.com.my/,2020-12-13 14:08:13.327256,200,0.7707574367523193
3,https://www.celcom.com.my/personal,2020-12-13 14:08:13.542192,200,0.9856932163238525
4,https://www.abc.com.my,2020-12-13 14:08:36.727395,400,24.17089581489563
0,https://www.digi.com.my/,2020-12-13 14:13:36.870547,200,0.12567734718322754
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:13:37.002019,200,0.25714969635009766
2,https://www.u.com.my/,2020-12-13 14:13:43.159702,200,6.414832353591919
3,https://www.celcom.com.my/personal,2020-12-13 14:13:43.299067,200,6.554197311401367
4,https://www.abc.com.my,2020-12-13 14:14:06.393170,400,29.648300647735596
0,https://www.digi.com.my/,2020-12-13 14:19:06.527142,200,0.11644506454467773
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:19:06.701633,200,0.2909367084503174
2,https://www.u.com.my/,2020-12-13 14:19:06.891532,200,0.4808356761932373
3,https://www.celcom.com.my/personal,2020-12-13 14:19:07.016170,200,0.6054732799530029
4,https://www.abc.com.my,2020-12-13 14:19:30.176537,400,23.76584005355835
0,https://www.digi.com.my/,2020-12-13 14:24:30.294031,200,0.09955668449401855
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:24:30.407175,200,0.21270132064819336
2,https://www.u.com.my/,2020-12-13 14:24:31.596079,200,1.4016051292419434
3,https://www.celcom.com.my/personal,2020-12-13 14:24:31.725362,200,1.5308873653411865
4,https://www.abc.com.my,2020-12-13 14:24:55.154088,400,24.959614276885986
0,https://www.digi.com.my/,2020-12-13 14:29:55.267315,200,0.10430669784545898
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:29:55.375122,200,0.2121138572692871
2,https://www.u.com.my/,2020-12-13 14:29:55.524589,200,0.36158013343811035
3,https://www.celcom.com.my/personal,2020-12-13 14:29:55.641744,200,0.47873592376708984
4,https://www.abc.com.my,2020-12-13 14:30:18.776186,400,23.61317777633667
0,https://www.digi.com.my/,2020-12-13 14:35:18.894038,200,0.10799360275268555
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:35:19.001837,200,0.21579241752624512
2,https://www.u.com.my/,2020-12-13 14:35:19.178166,200,0.3921217918395996
3,https://www.celcom.com.my/personal,2020-12-13 14:35:19.296813,200,0.5107686519622803
4,https://www.abc.com.my,2020-12-13 14:35:42.434885,400,23.64884066581726
0,https://www.digi.com.my/,2020-12-13 14:40:42.589563,200,0.1338508129119873
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:40:42.733008,200,0.2772960662841797
2,https://www.u.com.my/,2020-12-13 14:40:42.926959,200,0.47124743461608887
3,https://www.celcom.com.my/personal,2020-12-13 14:40:43.042827,200,0.5871155261993408
4,https://www.abc.com.my,2020-12-13 14:41:06.169203,400,23.713491201400757
0,https://www.digi.com.my/,2020-12-13 14:46:06.316607,200,0.12301301956176758
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:46:06.434881,200,0.2412865161895752
2,https://www.u.com.my/,2020-12-13 14:46:06.634247,200,0.44065284729003906
3,https://www.celcom.com.my/personal,2020-12-13 14:46:06.763984,200,0.5703897476196289
4,https://www.abc.com.my,2020-12-13 14:46:29.902198,400,23.708603620529175
0,https://www.digi.com.my/,2020-12-13 14:51:30.055208,200,0.12595891952514648
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:51:30.194104,200,0.26485514640808105
2,https://www.u.com.my/,2020-12-13 14:51:37.152700,200,7.2234508991241455
3,https://www.celcom.com.my/personal,2020-12-13 14:51:37.267549,200,7.3383002281188965
4,https://www.abc.com.my,2020-12-13 14:52:00.408696,400,30.47944688796997
0,https://www.digi.com.my/,2020-12-13 14:57:00.681009,200,0.24005532264709473
1,https://www.maxis.com.my/whats-new/,2020-12-13 14:57:01.016758,200,0.5768046379089355
2,https://www.u.com.my/,2020-12-13 14:57:05.578836,200,5.137882232666016
3,https://www.celcom.com.my/personal,2020-12-13 14:57:05.742745,200,5.301791191101074
4,https://www.abc.com.my,2020-12-13 14:57:28.876180,400,28.43522548675537
0,https://www.digi.com.my/,2020-12-13 15:02:29.005742,200,0.10918188095092773
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:02:29.123425,200,0.22686481475830078
2,https://www.u.com.my/,2020-12-13 15:02:29.313424,200,0.41686391830444336
3,https://www.celcom.com.my/personal,2020-12-13 15:02:29.431816,200,0.5352554321289062
4,https://www.abc.com.my,2020-12-13 15:02:52.582337,400,23.685777187347412
0,https://www.digi.com.my/,2020-12-13 15:07:52.710410,200,0.11161327362060547
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:07:52.831663,200,0.2328660488128662
2,https://www.u.com.my/,2020-12-13 15:07:53.964623,200,1.36582612991333
3,https://www.celcom.com.my/personal,2020-12-13 15:07:54.091252,200,1.492455005645752
4,https://www.abc.com.my,2020-12-13 15:08:17.231325,400,24.632527589797974
0,https://www.digi.com.my/,2020-12-13 15:13:17.432368,200,0.19193744659423828
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:13:17.573940,200,0.3335096836090088
2,https://www.u.com.my/,2020-12-13 15:13:19.686359,200,2.4459285736083984
3,https://www.celcom.com.my/personal,2020-12-13 15:13:20.208593,200,2.968162775039673
4,https://www.abc.com.my,2020-12-13 15:13:43.405308,400,26.16487765312195
0,https://www.digi.com.my/,2020-12-13 15:18:43.528535,200,0.10582733154296875
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:18:43.669421,200,0.24571442604064941
2,https://www.u.com.my/,2020-12-13 15:18:43.847761,200,0.4240548610687256
3,https://www.celcom.com.my/personal,2020-12-13 15:18:43.975866,200,0.5521600246429443
4,https://www.abc.com.my,2020-12-13 15:19:07.137355,400,23.713648319244385
0,https://www.digi.com.my/,2020-12-13 15:24:07.381506,200,0.2355818748474121
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:24:07.521573,200,0.37564873695373535
2,https://www.u.com.my/,2020-12-13 15:24:08.591533,200,1.4456090927124023
3,https://www.celcom.com.my/personal,2020-12-13 15:24:08.758641,200,1.6127173900604248
4,https://www.abc.com.my,2020-12-13 15:24:31.899253,400,24.753329038619995
0,https://www.digi.com.my/,2020-12-13 15:29:32.021507,200,0.11606955528259277
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:29:32.126501,200,0.22206664085388184
2,https://www.u.com.my/,2020-12-13 15:29:32.316392,200,0.41095399856567383
3,https://www.celcom.com.my/personal,2020-12-13 15:29:32.435987,200,0.5305492877960205
4,https://www.abc.com.my,2020-12-13 15:29:55.579111,400,23.673673391342163
0,https://www.digi.com.my/,2020-12-13 15:34:55.761987,200,0.1672680377960205
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:34:55.921767,200,0.32704830169677734
2,https://www.u.com.my/,2020-12-13 15:34:56.095797,200,0.5010781288146973
3,https://www.celcom.com.my/personal,2020-12-13 15:34:56.223779,200,0.6290605068206787
4,https://www.abc.com.my,2020-12-13 15:35:19.316185,400,23.721466541290283
0,https://www.digi.com.my/,2020-12-13 15:40:19.479544,200,0.1550452709197998
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:40:19.611776,200,0.2872772216796875
2,https://www.u.com.my/,2020-12-13 15:40:20.766148,200,1.4416491985321045
3,https://www.celcom.com.my/personal,2020-12-13 15:40:20.990369,200,1.6658704280853271
4,https://www.abc.com.my,2020-12-13 15:40:44.118902,400,24.794403553009033
0,https://www.digi.com.my/,2020-12-13 15:45:44.257356,200,0.1171567440032959
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:45:44.378953,200,0.2387540340423584
2,https://www.u.com.my/,2020-12-13 15:45:45.558446,200,1.4182467460632324
3,https://www.celcom.com.my/personal,2020-12-13 15:45:45.689133,200,1.548933744430542
4,https://www.abc.com.my,2020-12-13 15:46:08.827192,400,24.686992645263672
0,https://www.digi.com.my/,2020-12-13 15:51:08.949459,200,0.10899877548217773
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:51:09.062549,200,0.22208809852600098
2,https://www.u.com.my/,2020-12-13 15:51:09.966418,200,1.12595796585083
3,https://www.celcom.com.my/personal,2020-12-13 15:51:10.091562,200,1.2511014938354492
4,https://www.abc.com.my,2020-12-13 15:51:33.206226,400,24.36576557159424
0,https://www.digi.com.my/,2020-12-13 15:56:33.328531,200,0.11475086212158203
1,https://www.maxis.com.my/whats-new/,2020-12-13 15:56:33.457918,200,0.24413752555847168
2,https://www.u.com.my/,2020-12-13 15:56:33.648835,200,0.4350547790527344
3,https://www.celcom.com.my/personal,2020-12-13 15:56:33.775429,200,0.5616481304168701
4,https://www.abc.com.my,2020-12-13 15:56:56.899249,400,23.685468673706055
0,https://www.digi.com.my/,2020-12-13 16:01:57.029302,200,0.11640691757202148
1,https://www.maxis.com.my/whats-new/,2020-12-13 16:01:57.167770,200,0.25487446784973145
2,https://www.u.com.my/,2020-12-13 16:01:57.354460,200,0.44156455993652344
3,https://www.celcom.com.my/personal,2020-12-13 16:01:57.491745,200,0.5788493156433105
4,https://www.abc.com.my,2020-12-13 16:02:20.609631,400,23.6967351436615
0,https://www.digi.com.my/,2020-12-13 16:07:20.741424,200,0.10411977767944336
